DATAFLOW,LAST UPDATE,freq,incsrc,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IT,2000,9767,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,IT,2001,9795,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,LU,1995,17420,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,LU,1996,18830,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,LU,1997,19347,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,LU,1998,19060,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,LU,1999,19722,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,LU,2000,20611,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,LU,2001,21375,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,NL,1995,10418,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,NL,1996,11476,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,NL,1997,11905,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,NL,1998,11812,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,NL,1999,12294,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,NL,2000,13182,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,NL,2001,13449,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,PT,1995,3829,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,PT,1996,4104,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,PT,1997,4353,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,PT,1998,4569,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,PT,1999,4777,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,PT,2000,5468,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,PT,2001,5682,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,UK,1995,7717,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,UK,1996,7744,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,UK,1997,8749,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,UK,1998,10643,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,UK,1999,11078,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,UK,2000,12464,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,EUR,UK,2001,14284,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,AT,1995,12524,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,AT,1996,12989,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,AT,1997,12323,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,AT,1998,12576,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,AT,1999,12901,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,AT,2000,13516,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,AT,2001,13285,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,BE,1995,10745,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,BE,1996,10976,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,BE,1997,11767,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,BE,1998,11619,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,BE,1999,12207,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,BE,2000,12352,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,BE,2001,12446,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,DE,1995,11608,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,DE,1996,12250,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,DE,1997,13271,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,DE,1998,13399,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,DE,1999,14216,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,DE,2000,14386,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,DE,2001,14688,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,EL,1995,4022,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,EL,1996,4821,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,EL,1997,4777,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,EL,1998,5171,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,EL,1999,5633,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,EL,2000,6174,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,EL,2001,6469,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,ES,1995,5240,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,ES,1996,5627,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,ES,1997,5766,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,ES,1998,6185,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,ES,1999,6694,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,ES,2000,7370,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,ES,2001,7699,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FI,1996,10406,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FI,1997,10452,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FI,1998,10705,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FI,1999,10949,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FI,2000,11412,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FI,2001,11787,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FR,1995,12065,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FR,1996,12306,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FR,1997,12473,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FR,1998,12940,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FR,1999,13090,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FR,2000,13338,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,FR,2001,13910,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IE,1995,5833,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IE,1996,6188,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IE,1997,6510,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IE,1998,6970,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IE,1999,7429,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IE,2000,8003,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IE,2001,9152,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IT,1995,7302,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IT,1996,7684,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IT,1997,8112,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IT,1998,8655,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IT,1999,9112,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IT,2000,9767,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,IT,2001,9795,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,LU,1995,17125,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,LU,1996,17996,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,LU,1997,18848,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,LU,1998,19152,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,LU,1999,19860,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,LU,2000,20611,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,LU,2001,21375,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,NL,1995,10204,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,NL,1996,10931,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,NL,1997,11560,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,NL,1998,11850,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,NL,1999,12383,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,NL,2000,13182,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,NL,2001,13449,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,PT,1995,3760,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,PT,1996,4014,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,PT,1997,4251,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,PT,1998,4526,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,PT,1999,4806,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,PT,2000,5468,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,PT,2001,5682,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,UK,1995,5988,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,UK,1996,6418,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,UK,1997,7120,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,UK,1998,7368,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,UK,1999,7493,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,UK,2000,8210,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,NAC,UK,2001,8706,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,AT,1995,11566,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,AT,1996,11767,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,AT,1997,11598,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,AT,1998,11844,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,AT,1999,12126,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,AT,2000,13343,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,AT,2001,13713,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,BE,1995,10407,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,BE,1996,10510,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,BE,1997,11764,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,BE,1998,11674,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,BE,1999,12305,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,BE,2000,12074,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,BE,2001,12434,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,DE,1995,10491,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,DE,1996,11154,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,DE,1997,12168,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,DE,1998,12527,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,DE,1999,13284,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,DE,2000,13806,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,DE,2001,14745,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EA12,1995,9317,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EA12,1996,9690,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EA12,1997,10197,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EA12,1998,10696,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EA12,1999,11202,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EA12,2000,11838,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EA12,2001,12339,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EL,1995,6050,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EL,1996,6863,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EL,1997,6535,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EL,1998,6799,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EL,1999,7154,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EL,2000,8127,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EL,2001,8258,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,ES,1995,6551,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,ES,1996,6941,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,ES,1997,7202,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,ES,1998,7612,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,ES,1999,7933,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,ES,2000,8901,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,ES,2001,9278,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EU15,1995,9210,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EU15,1996,9558,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EU15,1997,10173,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EU15,1998,10632,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EU15,1999,11042,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EU15,2000,11712,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,EU15,2001,12279,e
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FI,1996,8824,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FI,1997,9087,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FI,1998,9112,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FI,1999,9236,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FI,2000,9534,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FI,2001,10152,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FR,1995,10949,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FR,1996,11097,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FR,1997,11187,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FR,1998,12165,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FR,1999,12466,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FR,2000,12679,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,FR,2001,13650,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IE,1995,6466,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IE,1996,6930,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IE,1997,6890,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IE,1998,7570,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IE,1999,7515,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IE,2000,7747,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IE,2001,8490,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IT,1995,8621,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IT,1996,8772,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IT,1997,9256,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IT,1998,9732,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IT,1999,10299,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IT,2000,11292,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,IT,2001,11058,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,LU,1995,17362,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,LU,1996,17797,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,LU,1997,19171,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,LU,1998,18987,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,LU,1999,19436,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,LU,2000,21118,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,LU,2001,22166,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,NL,1995,9867,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,NL,1996,10706,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,NL,1997,11527,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,NL,1998,12249,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,NL,1999,12933,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,NL,2000,13604,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,NL,2001,13476,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,PT,1995,5511,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,PT,1996,5640,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,PT,1997,5914,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,PT,1998,6292,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,PT,1999,6636,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,PT,2000,7501,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,PT,2001,7864,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,UK,1995,8566,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,UK,1996,8786,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,UK,1997,9977,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,UK,1998,10233,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,UK,1999,10282,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,UK,2000,11170,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,SOC_TRF,MEI_E,PPS,UK,2001,12070,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,TOTAL,MED_E,EUR,AT,1995,13971,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,TOTAL,MED_E,EUR,AT,1996,14811,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,TOTAL,MED_E,EUR,AT,1997,14375,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,TOTAL,MED_E,EUR,AT,1998,14217,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,TOTAL,MED_E,EUR,AT,1999,14379,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,TOTAL,MED_E,EUR,AT,2000,15116,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,TOTAL,MED_E,EUR,AT,2001,15288,
ESTAT:ILC_DI06(1.0),27/03/09 11:00:00,A,TOTAL,MED_E,EUR,BE,1995,13388,
