dates,values,% full,status,Max Storage,country
06/09/2017,173.7748,90.07,C,192.9391,IT
06/09/2017,8.1377,33.6,C,24.219,LV
06/09/2017,120.9565,85.57,C,141.3472,NL
06/09/2017,29.5069,88.87,C,33.2012,PL
06/09/2017,2.4953,69.9,C,3.57,PT
06/09/2017,20.3479,59.95,C,33.9437,RO
06/09/2017,27.4798,74.82,C,36.7278,SK
06/09/2017,23.0344,72.85,C,31.6188,ES
06/09/2017,0.0076,7.28,E,0.105,SE
06/09/2017,7.2135,78.53,C,9.1854,GB
06/09/2017,871.9135,78.57,E,1109.7694,eu
05/09/2017,65.9213,71.84,C,91.7617,AT
05/09/2017,6.4783,71.97,C,9.0013,BE
05/09/2017,4.5608,72.74,C,6.27,BG
05/09/2017,4.7904,85.47,C,5.6049,HR
05/09/2017,30.8706,88.63,C,34.8316,CZ
05/09/2017,9.2212,85.22,C,10.82,DK
05/09/2017,94.8058,70.25,C,134.9642,FR
05/09/2017,198.4047,81.81,C,242.533,DE
05/09/2017,41.8774,62.39,C,67.1254,HU
05/09/2017,173.3554,89.85,C,192.9391,IT
05/09/2017,8.0052,33.05,C,24.219,LV
05/09/2017,120.1751,85.02,C,141.3472,NL
05/09/2017,29.3888,88.52,C,33.2012,PL
05/09/2017,2.4953,69.9,C,3.57,PT
05/09/2017,20.2397,59.63,C,33.9437,RO
05/09/2017,27.2842,74.29,C,36.7278,SK
05/09/2017,23.0136,72.78,C,31.6188,ES
05/09/2017,0.0076,7.28,C,0.105,SE
05/09/2017,7.2198,78.6,C,9.1854,GB
05/09/2017,868.1152,78.22,C,1109.7694,eu
04/09/2017,65.4226,71.3,C,91.7617,AT
04/09/2017,6.4515,71.67,C,9.0013,BE
04/09/2017,4.5387,72.39,C,6.27,BG
04/09/2017,4.7628,84.98,C,5.6049,HR
04/09/2017,30.7572,88.3,C,34.8316,CZ
04/09/2017,9.1771,78.79,C,11.647,DK
04/09/2017,94.7297,70.19,C,134.9642,FR
04/09/2017,197.695,81.51,C,242.533,DE
04/09/2017,41.5839,61.95,C,67.1254,HU
04/09/2017,173.0067,89.67,E,192.9391,IT
04/09/2017,7.8678,32.49,C,24.219,LV
04/09/2017,119.7268,84.7,C,141.3472,NL
04/09/2017,29.2753,88.18,C,33.2012,PL
04/09/2017,2.4953,69.9,C,3.57,PT
04/09/2017,20.133,59.31,C,33.9437,RO
04/09/2017,27.0392,73.62,C,36.7278,SK
04/09/2017,22.9929,72.72,C,31.6188,ES
04/09/2017,0.0076,7.28,C,0.105,SE
04/09/2017,7.314,79.63,C,9.1854,GB
04/09/2017,864.977,77.88,E,1110.5964,eu
03/09/2017,64.9307,70.76,C,91.7617,AT
03/09/2017,6.4265,71.4,C,9.0013,BE
03/09/2017,4.5165,72.03,C,6.27,BG
03/09/2017,4.7328,84.44,C,5.6049,HR
03/09/2017,30.6483,87.99,C,34.8316,CZ
03/09/2017,9.1535,78.59,C,11.647,DK
03/09/2017,94.5046,70.02,C,134.9642,FR
03/09/2017,197.0871,81.25,C,242.5799,DE
03/09/2017,41.2985,61.52,C,67.1254,HU
03/09/2017,172.4234,89.37,C,192.9391,IT
03/09/2017,7.73,31.92,C,24.219,LV
03/09/2017,118.9152,84.13,C,141.3472,NL
03/09/2017,29.1647,87.84,C,33.2012,PL
03/09/2017,2.4853,69.62,C,3.57,PT
03/09/2017,20.0246,58.99,C,33.9437,RO
03/09/2017,26.8182,73.02,C,36.7278,SK
03/09/2017,22.9737,72.66,C,31.6188,ES
03/09/2017,0.0076,7.28,C,0.105,SE
03/09/2017,7.3315,79.82,C,9.1854,GB
03/09/2017,861.1729,77.54,C,1110.6433,eu
02/09/2017,64.3479,70.12,C,91.7617,AT
02/09/2017,6.3843,70.93,C,9.0013,BE
02/09/2017,4.547,72.52,C,6.27,BG
02/09/2017,4.7009,83.87,C,5.6049,HR
02/09/2017,30.5194,87.62,C,34.8316,CZ
02/09/2017,9.1207,78.31,C,11.647,DK
02/09/2017,94.0897,69.71,C,134.9642,FR
02/09/2017,196.0276,80.81,C,242.5799,DE
02/09/2017,40.988,61.06,C,67.1254,HU
02/09/2017,171.8036,89.05,C,192.9391,IT
02/09/2017,7.5918,31.35,C,24.219,LV
02/09/2017,117.9975,83.48,C,141.3472,NL
02/09/2017,29.0286,87.43,C,33.2012,PL
02/09/2017,2.4611,68.94,C,3.57,PT
02/09/2017,19.8889,58.59,C,33.9437,RO
02/09/2017,26.5758,72.36,C,36.7278,SK
02/09/2017,22.9737,72.66,C,31.6188,ES
02/09/2017,0.0076,7.28,C,0.105,SE
02/09/2017,7.0291,76.52,C,9.1854,GB
02/09/2017,856.083,77.08,C,1110.6433,eu
01/09/2017,63.7822,69.51,C,91.7617,AT
01/09/2017,6.3525,70.57,C,9.0013,BE
01/09/2017,4.6457,74.09,C,6.27,BG
01/09/2017,4.6687,83.3,C,5.6049,HR
01/09/2017,30.3984,87.27,C,34.8316,CZ
01/09/2017,9.0854,78.01,C,11.647,DK
01/09/2017,93.7033,69.43,C,134.9642,FR
01/09/2017,194.9373,80.36,C,242.5799,DE
01/09/2017,40.6618,60.58,C,67.1254,HU
01/09/2017,171.2472,88.76,C,192.9391,IT
01/09/2017,7.4511,30.77,C,24.219,LV
01/09/2017,117.1046,82.85,C,141.3472,NL
01/09/2017,28.882,86.99,C,33.2012,PL
01/09/2017,2.4358,68.23,C,3.57,PT
01/09/2017,19.7728,58.25,C,33.9437,RO
01/09/2017,26.3313,71.69,C,36.7278,SK
01/09/2017,22.9737,72.66,C,31.6188,ES
01/09/2017,0.0076,7.28,C,0.105,SE
01/09/2017,6.8955,75.07,C,9.1854,GB
01/09/2017,851.337,76.65,C,1110.6433,eu
31/08/2017,63.2761,68.96,C,91.7617,AT
31/08/2017,6.3049,70.04,C,9.0013,BE
31/08/2017,4.6804,74.65,C,6.27,BG
31/08/2017,4.6451,82.88,C,5.6049,HR
31/08/2017,30.283,86.94,C,34.8316,CZ
31/08/2017,9.1944,78.94,C,11.647,DK
31/08/2017,93.4353,69.23,C,134.9642,FR
31/08/2017,194.0266,79.98,C,242.5799,DE
31/08/2017,40.4458,60.25,C,67.1254,HU
31/08/2017,170.7632,88.51,C,192.9391,IT
31/08/2017,7.3141,30.2,C,24.219,LV
31/08/2017,116.3033,82.28,C,141.3472,NL
31/08/2017,28.7395,86.56,C,33.2012,PL
31/08/2017,2.4224,67.86,C,3.57,PT
31/08/2017,19.6714,57.95,C,33.9437,RO
31/08/2017,26.6523,71.52,C,37.2678,SK
31/08/2017,22.9737,72.66,C,31.6188,ES
31/08/2017,0.0076,7.28,C,0.105,SE
31/08/2017,6.8024,74.06,C,9.1854,GB
31/08/2017,847.9416,76.31,C,1111.1833,eu
30/08/2017,62.8534,68.5,C,91.7617,AT
30/08/2017,6.264,69.59,C,9.0013,BE
30/08/2017,4.7146,75.19,C,6.27,BG
30/08/2017,4.6199,82.43,C,5.6049,HR
30/08/2017,30.2397,86.82,C,34.8316,CZ
30/08/2017,9.118,78.29,C,11.647,DK
30/08/2017,92.8735,68.81,C,134.9642,FR
30/08/2017,193.1622,79.63,C,242.5799,DE
30/08/2017,40.1299,59.78,C,67.1254,HU
30/08/2017,170.3232,88.28,C,192.9391,IT
30/08/2017,7.196,29.71,C,24.219,LV
30/08/2017,115.5714,81.76,C,141.3472,NL
30/08/2017,28.5636,86.03,C,33.2012,PL
30/08/2017,2.4135,67.61,C,3.57,PT
30/08/2017,19.5801,57.68,C,33.9437,RO
30/08/2017,26.4557,70.99,C,37.2678,SK
30/08/2017,22.9737,72.66,C,31.6188,ES
30/08/2017,0.0076,7.28,C,0.105,SE
30/08/2017,6.8033,74.07,C,9.1854,GB
30/08/2017,843.8632,75.94,C,1111.1833,eu
29/08/2017,62.3123,67.91,E,91.7617,AT
29/08/2017,6.2217,69.12,C,9.0013,BE
29/08/2017,4.7487,75.74,C,6.27,BG
29/08/2017,4.5952,81.99,C,5.6049,HR
29/08/2017,30.1243,86.49,C,34.8316,CZ
29/08/2017,9.0616,77.8,C,11.647,DK
29/08/2017,92.301,68.39,C,134.9642,FR
29/08/2017,192.1437,79.21,C,242.5799,DE
29/08/2017,39.8153,59.31,C,67.1254,HU
29/08/2017,169.8494,88.03,C,192.9391,IT
29/08/2017,7.0819,29.24,C,24.219,LV
29/08/2017,115.1381,81.46,C,141.3472,NL
29/08/2017,28.3983,85.53,C,33.2012,PL
29/08/2017,2.389,66.92,C,3.57,PT
29/08/2017,19.4804,57.39,C,33.9437,RO
29/08/2017,26.1891,70.27,C,37.2678,SK
29/08/2017,22.9737,72.66,C,31.6188,ES
29/08/2017,0.0076,7.28,C,0.105,SE
29/08/2017,6.826,74.31,C,9.1854,GB
29/08/2017,839.6573,75.56,E,1111.1833,eu
28/08/2017,61.8039,67.35,C,91.7617,AT
28/08/2017,6.182,68.68,C,9.0013,BE
28/08/2017,4.7738,76.14,C,6.27,BG
28/08/2017,4.5689,81.52,C,5.6049,HR
28/08/2017,30.0053,86.14,C,34.8316,CZ
28/08/2017,8.9943,77.22,C,11.647,DK
28/08/2017,91.7559,67.99,C,134.9642,FR
28/08/2017,191.1501,78.8,C,242.5799,DE
28/08/2017,39.5076,58.86,C,67.1254,HU
28/08/2017,169.4074,87.8,C,192.9391,IT
28/08/2017,6.9774,28.81,C,24.219,LV
28/08/2017,114.7218,81.16,C,141.3472,NL
28/08/2017,28.2415,85.06,C,33.2012,PL
28/08/2017,2.3695,66.37,C,3.57,PT
28/08/2017,19.3766,57.08,C,33.9437,RO
28/08/2017,25.8795,69.44,C,37.2678,SK
28/08/2017,22.9737,72.66,C,31.6188,ES
28/08/2017,0.0076,7.28,C,0.105,SE
28/08/2017,6.7376,73.35,C,9.1854,GB
28/08/2017,835.4345,75.18,C,1111.1833,eu
27/08/2017,61.2867,66.79,C,91.7617,AT
27/08/2017,6.146,68.28,C,9.0013,BE
27/08/2017,4.7738,76.14,C,6.27,BG
27/08/2017,4.5443,81.08,C,5.6049,HR
27/08/2017,29.8936,85.82,C,34.8316,CZ
27/08/2017,8.9224,76.61,C,11.647,DK
27/08/2017,91.2566,67.62,C,134.9642,FR
27/08/2017,189.965,78.31,C,242.5721,DE
27/08/2017,39.1904,58.38,C,67.1254,HU
27/08/2017,169.1649,87.68,C,192.9391,IT
27/08/2017,6.8954,28.47,C,24.219,LV
27/08/2017,114.0928,80.72,C,141.3472,NL
27/08/2017,28.0832,84.58,C,33.2012,PL
27/08/2017,2.3695,66.37,C,3.57,PT
27/08/2017,19.2747,56.78,C,33.9437,RO
27/08/2017,25.5757,68.63,C,37.2678,SK
27/08/2017,22.9699,72.65,C,31.6188,ES
27/08/2017,0.0076,7.28,C,0.105,SE
27/08/2017,6.3483,69.11,C,9.1854,GB
27/08/2017,830.7607,74.76,C,1111.1755,eu
26/08/2017,60.7009,66.15,C,91.7617,AT
26/08/2017,6.0899,67.66,C,9.0013,BE
26/08/2017,4.771,76.09,C,6.27,BG
26/08/2017,4.5155,80.56,C,5.6049,HR
26/08/2017,29.7738,85.48,C,34.8316,CZ
26/08/2017,8.8449,75.94,C,11.647,DK
26/08/2017,90.6331,67.15,C,134.9642,FR
26/08/2017,188.6718,77.78,C,242.5721,DE
26/08/2017,38.946,58.02,E,67.1254,HU
26/08/2017,168.5036,87.34,C,192.9391,IT
26/08/2017,6.7931,28.05,C,24.219,LV
26/08/2017,113.3229,80.17,C,141.3472,NL
26/08/2017,27.9041,84.05,C,33.2012,PL
26/08/2017,2.3695,66.37,C,3.57,PT
26/08/2017,19.1661,56.46,C,33.9437,RO
26/08/2017,25.267,67.8,C,37.2678,SK
26/08/2017,22.957,72.61,C,31.6188,ES
26/08/2017,0.0076,7.28,C,0.105,SE
26/08/2017,5.9255,64.51,C,9.1854,GB
26/08/2017,825.1633,74.26,E,1111.1755,eu
25/08/2017,60.1558,65.56,C,91.7617,AT
25/08/2017,6.0372,67.07,C,9.0013,BE
25/08/2017,4.7489,75.74,C,6.27,BG
25/08/2017,4.4845,80.01,C,5.6049,HR
25/08/2017,29.6548,85.14,C,34.8316,CZ
25/08/2017,8.7641,75.25,C,11.647,DK
25/08/2017,90.0208,66.7,C,134.9642,FR
25/08/2017,187.3713,77.24,C,242.5721,DE
25/08/2017,38.5193,57.38,C,67.1254,HU
25/08/2017,167.9123,87.03,C,192.9391,IT
25/08/2017,6.6898,27.62,C,24.219,LV
25/08/2017,112.5429,79.62,C,141.3472,NL
25/08/2017,27.7302,83.52,C,33.2012,PL
25/08/2017,2.3695,66.37,C,3.57,PT
25/08/2017,19.064,56.16,C,33.9437,RO
25/08/2017,24.9568,66.97,C,37.2678,SK
25/08/2017,22.944,72.56,C,31.6188,ES
25/08/2017,0.0076,7.28,C,0.105,SE
25/08/2017,5.5697,60.64,C,9.1854,GB
25/08/2017,819.5436,73.75,C,1111.1755,eu
24/08/2017,59.653,65.01,C,91.7617,AT
24/08/2017,5.9929,66.58,C,9.0013,BE
24/08/2017,4.7269,75.39,C,6.27,BG
24/08/2017,4.4599,79.57,C,5.6049,HR
24/08/2017,29.5464,84.83,C,34.8316,CZ
24/08/2017,8.6939,74.65,C,11.647,DK
24/08/2017,89.4142,66.25,C,134.9642,FR
24/08/2017,186.3554,76.82,C,242.5721,DE
24/08/2017,38.1861,56.89,C,67.1254,HU
24/08/2017,167.5045,86.82,C,192.9391,IT
24/08/2017,6.5904,27.21,C,24.219,LV
24/08/2017,111.857,79.14,C,141.3472,NL
24/08/2017,27.5517,82.98,C,33.2012,PL
24/08/2017,2.3695,66.37,C,3.57,PT
24/08/2017,18.9756,55.9,C,33.9437,RO
24/08/2017,24.6637,66.18,C,37.2678,SK
24/08/2017,22.9306,72.52,C,31.6188,ES
24/08/2017,0.0076,7.28,C,0.105,SE
24/08/2017,5.4124,58.92,C,9.1854,GB
24/08/2017,814.8919,73.34,C,1111.1755,eu
23/08/2017,59.1477,64.46,C,91.7617,AT
23/08/2017,5.9467,66.07,C,9.0013,BE
23/08/2017,4.7049,75.04,C,6.27,BG
23/08/2017,4.4347,79.12,C,5.6049,HR
23/08/2017,29.4538,84.56,C,34.8316,CZ
23/08/2017,8.6218,74.03,C,11.647,DK
23/08/2017,88.8623,65.84,C,134.9642,FR
23/08/2017,185.4467,76.45,C,242.5721,DE
23/08/2017,37.8531,56.39,C,67.1254,HU
23/08/2017,167.1408,86.63,C,192.9391,IT
23/08/2017,6.4934,26.81,C,24.219,LV
23/08/2017,111.3061,78.75,C,141.3472,NL
23/08/2017,27.3622,82.41,C,33.2012,PL
23/08/2017,2.3695,66.37,C,3.57,PT
23/08/2017,18.9087,55.71,C,33.9437,RO
23/08/2017,24.3644,65.38,C,37.2678,SK
23/08/2017,22.9181,72.48,C,31.6188,ES
23/08/2017,0.0076,7.28,C,0.105,SE
23/08/2017,5.2973,57.67,C,9.1854,GB
23/08/2017,810.6399,72.95,C,1111.1755,eu
22/08/2017,58.6269,63.89,C,91.7617,AT
22/08/2017,5.9056,65.61,C,9.0013,BE
22/08/2017,4.6829,74.69,C,6.27,BG
22/08/2017,4.4095,78.67,C,5.6049,HR
22/08/2017,29.3378,84.23,C,34.8316,CZ
22/08/2017,8.5513,73.42,C,11.647,DK
22/08/2017,88.2877,65.42,C,134.9642,FR
22/08/2017,184.3676,76.01,C,242.5721,DE
22/08/2017,37.5169,55.89,C,67.1254,HU
22/08/2017,166.8044,86.45,E,192.9391,IT
22/08/2017,6.4073,26.46,C,24.219,LV
22/08/2017,110.7369,78.34,C,141.3472,NL
22/08/2017,27.1512,81.78,C,33.2012,PL
22/08/2017,2.3695,66.37,C,3.57,PT
22/08/2017,18.8266,55.46,C,33.9437,RO
22/08/2017,24.0831,64.62,C,37.2678,SK
22/08/2017,22.9055,72.44,C,31.6188,ES
22/08/2017,0.0076,7.28,C,0.105,SE
22/08/2017,5.2869,57.56,C,9.1854,GB
22/08/2017,806.2653,72.56,E,1111.1755,eu
21/08/2017,58.1753,63.4,C,91.7617,AT
21/08/2017,5.863,65.14,C,9.0013,BE
21/08/2017,4.6609,74.34,C,6.27,BG
21/08/2017,4.3822,78.19,C,5.6049,HR
21/08/2017,29.2503,83.98,C,34.8316,CZ
21/08/2017,8.4526,72.57,C,11.647,DK
21/08/2017,87.7132,64.99,C,134.9642,FR
21/08/2017,183.3791,75.6,C,242.5721,DE
21/08/2017,37.1813,55.39,C,67.1254,HU
21/08/2017,166.2399,86.16,C,192.9391,IT
21/08/2017,6.3218,26.1,C,24.219,LV
21/08/2017,110.1946,77.96,C,141.3472,NL
21/08/2017,26.9642,81.21,C,33.2012,PL
21/08/2017,2.3695,66.37,C,3.57,PT
21/08/2017,18.7401,55.21,C,33.9437,RO
21/08/2017,23.8033,63.87,C,37.2678,SK
21/08/2017,22.8925,72.4,C,31.6188,ES
21/08/2017,0.0076,7.28,C,0.105,SE
21/08/2017,5.3383,58.12,C,9.1854,GB
21/08/2017,801.93,72.17,C,1111.1755,eu
20/08/2017,57.6168,62.79,C,91.7617,AT
20/08/2017,5.8212,64.67,C,9.0013,BE
20/08/2017,4.6388,73.98,C,6.27,BG
20/08/2017,4.3567,77.73,C,5.6049,HR
20/08/2017,29.1352,83.65,C,34.8316,CZ
20/08/2017,8.3845,71.99,C,11.647,DK
20/08/2017,87.1861,64.6,C,134.9642,FR
20/08/2017,182.319,75.19,C,242.4911,DE
20/08/2017,36.8454,54.89,C,67.1254,HU
20/08/2017,165.6714,85.87,C,192.9391,IT
20/08/2017,6.2519,25.81,C,24.219,LV
20/08/2017,109.6514,77.58,C,141.3472,NL
20/08/2017,26.8156,80.77,C,33.2012,PL
20/08/2017,2.3695,66.37,C,3.57,PT
20/08/2017,18.6557,54.96,C,33.9437,RO
20/08/2017,23.5639,63.23,C,37.2678,SK
20/08/2017,22.8799,72.36,C,31.6188,ES
20/08/2017,0.0076,7.28,C,0.105,SE
20/08/2017,5.6603,61.62,C,9.1854,GB
20/08/2017,797.8311,71.81,C,1111.0945,eu
19/08/2017,57.0055,62.12,C,91.7617,AT
19/08/2017,5.7746,64.15,C,9.0013,BE
19/08/2017,4.6164,73.63,C,6.27,BG
19/08/2017,4.3388,77.41,C,5.6049,HR
19/08/2017,29.0142,83.3,C,34.8316,CZ
19/08/2017,8.3057,71.31,C,11.647,DK
19/08/2017,86.6231,64.18,C,134.9642,FR
19/08/2017,180.8123,74.56,C,242.4911,DE
19/08/2017,36.5095,54.39,C,67.1254,HU
19/08/2017,165.0607,85.55,C,192.9391,IT
19/08/2017,6.1793,25.51,C,24.219,LV
19/08/2017,108.8612,77.02,C,141.3472,NL
19/08/2017,26.6543,80.28,C,33.2012,PL
19/08/2017,2.3695,66.37,C,3.57,PT
19/08/2017,18.5404,54.62,C,33.9437,RO
19/08/2017,23.3424,62.63,C,37.2678,SK
19/08/2017,22.8654,72.32,C,31.6188,ES
19/08/2017,0.0076,7.28,C,0.105,SE
19/08/2017,5.6995,62.05,C,9.1854,GB
19/08/2017,792.5803,71.33,C,1111.0945,eu
18/08/2017,56.3955,61.46,C,91.7617,AT
18/08/2017,5.7306,63.66,C,9.0013,BE
18/08/2017,4.5944,73.28,C,6.27,BG
18/08/2017,4.3104,76.9,C,5.6049,HR
18/08/2017,28.8963,82.96,C,34.8316,CZ
18/08/2017,8.2246,70.62,C,11.647,DK
18/08/2017,86.0408,63.75,C,134.9642,FR
18/08/2017,179.3191,73.95,C,242.4911,DE
18/08/2017,36.1706,53.89,C,67.1254,HU
18/08/2017,164.4114,85.21,C,192.9391,IT
18/08/2017,6.1074,25.22,C,24.219,LV
18/08/2017,108.0814,76.47,C,141.3472,NL
18/08/2017,26.5114,79.85,C,33.2012,PL
18/08/2017,2.3695,66.37,C,3.57,PT
18/08/2017,18.4341,54.31,C,33.9437,RO
18/08/2017,23.107,62,C,37.2678,SK
18/08/2017,22.8511,72.27,C,31.6188,ES
18/08/2017,0.0076,7.28,C,0.105,SE
18/08/2017,5.5734,60.68,C,9.1854,GB
18/08/2017,787.1367,70.84,C,1111.0945,eu
17/08/2017,55.8212,60.83,C,91.7617,AT
17/08/2017,5.6789,63.09,C,9.0013,BE
17/08/2017,4.5725,72.93,C,6.27,BG
17/08/2017,4.2839,76.43,C,5.6049,HR
17/08/2017,28.7656,82.58,C,34.8316,CZ
17/08/2017,8.1496,69.97,C,11.647,DK
17/08/2017,85.4494,63.31,C,134.9642,FR
17/08/2017,178.0189,73.41,C,242.4911,DE
17/08/2017,35.8321,53.38,C,67.1254,HU
17/08/2017,163.7223,84.86,C,192.9391,IT
17/08/2017,6.038,24.93,C,24.219,LV
17/08/2017,107.2863,75.9,C,141.3472,NL
17/08/2017,26.3278,79.3,C,33.2012,PL
17/08/2017,2.3695,66.37,C,3.57,PT
17/08/2017,18.3329,54.01,C,33.9437,RO
17/08/2017,22.8812,61.4,C,37.2678,SK
17/08/2017,22.8369,72.23,C,31.6188,ES
17/08/2017,0.0076,7.28,C,0.105,SE
17/08/2017,5.4614,59.46,C,9.1854,GB
17/08/2017,781.8359,70.37,C,1111.0945,eu
16/08/2017,55.2546,60.22,C,91.7617,AT
16/08/2017,5.6247,62.49,C,9.0013,BE
16/08/2017,4.5503,72.57,C,6.27,BG
16/08/2017,4.2567,75.95,C,5.6049,HR
16/08/2017,28.6496,82.25,C,34.8316,CZ
16/08/2017,8.0764,69.34,C,11.647,DK
16/08/2017,84.8095,62.84,C,134.9642,FR
16/08/2017,176.7923,72.91,C,242.4911,DE
16/08/2017,35.4896,52.87,C,67.1254,HU
16/08/2017,162.9988,84.48,C,192.9391,IT
16/08/2017,5.9682,24.64,C,24.219,LV
16/08/2017,106.494,75.34,C,141.3472,NL
16/08/2017,26.1261,78.69,C,33.2012,PL
16/08/2017,2.4121,67.57,C,3.57,PT
16/08/2017,18.2301,53.33,C,34.1859,RO
16/08/2017,22.6071,60.66,C,37.2678,SK
16/08/2017,22.8236,72.18,C,31.6188,ES
16/08/2017,0.0076,7.28,C,0.105,SE
16/08/2017,5.4327,59.15,C,9.1854,GB
16/08/2017,776.6042,69.88,C,1111.3367,eu
15/08/2017,54.6832,59.59,C,91.7617,AT
15/08/2017,5.5827,62.02,C,9.0013,BE
15/08/2017,4.5278,72.21,C,6.27,BG
15/08/2017,4.2281,75.44,C,5.6049,HR
15/08/2017,28.5316,81.91,C,34.8316,CZ
15/08/2017,7.9906,68.61,C,11.647,DK
15/08/2017,84.28,62.45,C,134.9642,FR
15/08/2017,175.6695,72.44,C,242.4911,DE
15/08/2017,35.1357,52.34,C,67.1254,HU
15/08/2017,162.2428,84.09,C,192.9391,IT
15/08/2017,5.9014,24.37,C,24.219,LV
15/08/2017,105.7171,74.79,C,141.3472,NL
15/08/2017,25.9515,78.16,C,33.2012,PL
15/08/2017,1.9061,53.39,C,3.57,PT
15/08/2017,18.1309,53.41,C,33.9437,RO
15/08/2017,22.2911,59.81,C,37.2678,SK
15/08/2017,22.8105,72.14,C,31.6188,ES
15/08/2017,0.0076,7.28,C,0.105,SE
15/08/2017,5.3365,58.1,C,9.1854,GB
15/08/2017,770.9246,69.38,C,1111.0945,eu
14/08/2017,54.1511,59.01,C,91.7617,AT
14/08/2017,5.5264,61.4,C,9.0013,BE
14/08/2017,4.5037,71.83,C,6.27,BG
14/08/2017,4.1953,74.85,C,5.6049,HR
14/08/2017,28.4134,81.57,C,34.8316,CZ
14/08/2017,7.9147,67.95,C,11.647,DK
14/08/2017,83.6984,62.02,C,134.9642,FR
14/08/2017,174.3821,71.91,C,242.4911,DE
14/08/2017,34.7411,51.76,C,67.1254,HU
14/08/2017,161.4971,83.7,C,192.9391,IT
14/08/2017,5.8379,24.1,C,24.219,LV
14/08/2017,104.8238,74.16,C,141.3472,NL
14/08/2017,25.754,77.57,C,33.2012,PL
14/08/2017,2.4121,67.57,C,3.57,PT
14/08/2017,18.0076,53.05,C,33.9437,RO
14/08/2017,22.0402,59.14,C,37.2678,SK
14/08/2017,22.7968,72.1,C,31.6188,ES
14/08/2017,0.0076,7.28,C,0.105,SE
14/08/2017,5.2339,56.98,C,9.1854,GB
14/08/2017,765.937,68.94,C,1111.0945,eu
13/08/2017,53.5828,58.39,C,91.7617,AT
13/08/2017,5.4758,60.83,C,9.0013,BE
13/08/2017,4.4794,71.44,C,6.27,BG
13/08/2017,4.1642,74.3,C,5.6049,HR
13/08/2017,28.293,81.23,C,34.8316,CZ
13/08/2017,7.8464,67.37,C,11.647,DK
13/08/2017,83.1483,61.61,C,134.9642,FR
13/08/2017,173.2282,71.44,C,242.4916,DE
13/08/2017,34.3281,51.14,C,67.1254,HU
13/08/2017,160.6694,83.27,C,192.9391,IT
13/08/2017,5.7685,23.82,C,24.219,LV
13/08/2017,103.9172,73.52,C,141.3472,NL
13/08/2017,25.5469,76.95,C,33.2012,PL
13/08/2017,2.4043,67.35,C,3.57,PT
13/08/2017,17.8935,52.72,C,33.9437,RO
13/08/2017,21.7979,58.49,C,37.2678,SK
13/08/2017,22.7917,72.08,C,31.6188,ES
13/08/2017,0.0076,7.28,C,0.105,SE
13/08/2017,3.5414,38.55,C,9.1854,GB
13/08/2017,758.8845,68.3,C,1111.095,eu
12/08/2017,52.9623,57.72,C,91.7617,AT
12/08/2017,5.415,60.16,C,9.0013,BE
12/08/2017,4.4551,71.05,C,6.27,BG
12/08/2017,4.1303,73.69,C,5.6049,HR
12/08/2017,28.1718,80.88,C,34.8316,CZ
12/08/2017,7.7674,66.69,C,11.647,DK
12/08/2017,82.5367,61.15,C,134.9642,FR
12/08/2017,171.9837,70.92,C,242.4916,DE
12/08/2017,33.9101,50.52,C,67.1254,HU
12/08/2017,159.8053,82.83,C,192.9391,IT
12/08/2017,5.6947,23.51,C,24.219,LV
12/08/2017,102.9908,72.86,C,141.3472,NL
12/08/2017,25.3536,76.36,C,33.2012,PL
12/08/2017,2.3786,66.63,C,3.57,PT
12/08/2017,17.766,52.34,C,33.9437,RO
12/08/2017,21.5371,57.79,C,37.2678,SK
12/08/2017,22.7917,72.08,C,31.6188,ES
12/08/2017,0.0076,7.28,C,0.105,SE
12/08/2017,4.9468,53.85,C,9.1854,GB
12/08/2017,754.6046,67.92,C,1111.095,eu
11/08/2017,52.3353,57.03,C,91.7617,AT
11/08/2017,5.3555,59.5,C,9.0013,BE
11/08/2017,4.431,70.67,C,6.27,BG
11/08/2017,4.0974,73.1,C,5.6049,HR
11/08/2017,28.0498,80.53,C,34.8316,CZ
11/08/2017,7.6886,66.01,C,11.647,DK
11/08/2017,81.9287,60.7,C,134.9642,FR
11/08/2017,170.6346,70.37,C,242.4916,DE
11/08/2017,33.4999,49.91,C,67.1254,HU
11/08/2017,158.9802,82.4,C,192.9391,IT
11/08/2017,5.623,23.22,C,24.219,LV
11/08/2017,102.09,72.23,C,141.3472,NL
11/08/2017,25.1624,75.79,C,33.2012,PL
11/08/2017,2.3579,66.05,C,3.57,PT
11/08/2017,17.6477,51.99,C,33.9437,RO
11/08/2017,21.2814,57.1,C,37.2678,SK
11/08/2017,22.7917,72.08,C,31.6188,ES
11/08/2017,0.0076,7.28,C,0.105,SE
11/08/2017,4.7364,51.56,C,9.1854,GB
11/08/2017,748.6994,67.38,C,1111.095,eu
10/08/2017,51.7525,56.4,C,91.7617,AT
10/08/2017,5.3051,58.94,C,9.0013,BE
10/08/2017,4.4069,70.29,C,6.27,BG
10/08/2017,4.0711,72.64,C,5.6049,HR
10/08/2017,27.9357,80.2,C,34.8316,CZ
10/08/2017,7.6185,65.41,C,11.647,DK
10/08/2017,81.307,60.24,C,134.9642,FR
10/08/2017,169.659,69.96,E,242.4916,DE
10/08/2017,33.1028,49.31,C,67.1254,HU
10/08/2017,158.1917,81.99,C,192.9391,IT
10/08/2017,5.5522,22.92,C,24.219,LV
